indicator_id,indicator_nameA,indicator_nameE,period,frequency,year,quarter,month,value,unitA,unitE,sourceId,periodicityId,periodicityA,periodicityE,dimensions,dataQuality,changeRate
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2008-Q2,Q,2008,2,,7.02,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2008-Q3,Q,2008,3,,5.65,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,عالية,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2008-Q4,Q,2008,4,,4.11,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2009-Q1,Q,2009,1,,4.32,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2009-Q2,Q,2009,2,,4.61,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2009-Q3,Q,2009,3,,4.63,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2009-Q4,Q,2009,4,,4.97,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2010-Q1,Q,2010,1,,5.6,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2010-Q2,Q,2010,2,,5.39,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2010-Q3,Q,2010,3,,5.47,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2010-Q4,Q,2010,4,,5.62,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2011-Q1,Q,2011,1,,-4.33,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2011-Q2,Q,2011,2,,0.35,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2011-Q3,Q,2011,3,,0.26,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2011-Q4,Q,2011,4,,0.4,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2012-Q1,Q,2012,1,,5.2,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2012-Q2,Q,2012,2,,3.34,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2012-Q3,Q,2012,3,,2.92,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2012-Q4,Q,2012,4,,2.2,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2013-Q1,Q,2013,1,,1.96,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2013-Q2,Q,2013,2,,1.64,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2013-Q3,Q,2013,3,,1.61,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2013-Q4,Q,2013,4,,1.53,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2014-Q1,Q,2014,1,,3.46,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2014-Q2,Q,2014,2,,5.14,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2014-Q3,Q,2014,3,,5.63,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2014-Q4,Q,2014,4,,5.22,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2015-Q1,Q,2015,1,,3.27,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2015-Q2,Q,2015,2,,3.33,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2015-Q3,Q,2015,3,,5.12,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2015-Q4,Q,2015,4,,4.05,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2016-Q1,Q,2016,1,,3.71,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2016-Q2,Q,2016,2,,4.45,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2016-Q3,Q,2016,3,,3.42,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2016-Q4,Q,2016,4,,3.92,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2017-Q1,Q,2017,1,,4.42,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2017-Q2,Q,2017,2,,5.0,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2017-Q3,Q,2017,3,,5.18,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2017-Q4,Q,2017,4,,5.28,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2018-Q1,Q,2018,1,,5.4,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2018-Q2,Q,2018,2,,5.38,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2018-Q3,Q,2018,3,,5.35,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2018-Q4,Q,2018,4,,5.55,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2019-Q1,Q,2019,1,,5.62,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2019-Q2,Q,2019,2,,5.7,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2019-Q3,Q,2019,3,,5.6,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2019-Q4,Q,2019,4,,5.6,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2020-Q1,Q,2020,1,,5.0,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2020-Q2,Q,2020,2,,-1.7,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2020-Q3,Q,2020,3,,0.7,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2020-Q4,Q,2020,4,,2.0,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2021-Q1,Q,2021,1,,2.9,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2021-Q2,Q,2021,2,,7.7,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2021-Q3,Q,2021,3,,9.8,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2021-Q4,Q,2021,4,,8.3,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2022-Q1,Q,2022,1,,5.4,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2022-Q2,Q,2022,2,,3.3,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2022-Q3,Q,2022,3,,4.4,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2022-Q4,Q,2022,4,,3.9,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2023-Q1,Q,2023,1,,3.9,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,متوسطة,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2023-Q2,Q,2023,2,,2.9,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2023-Q3,Q,2023,3,,2.65,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2023-Q4,Q,2023,4,,2.3,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2024-Q1,Q,2024,1,,2.22,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2024-Q2,Q,2024,2,,2.4,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2024-Q3,Q,2024,3,,3.53,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2024-Q4,Q,2024,4,,4.3,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2025-Q1,Q,2025,1,,4.77,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,,
1359,معدل النمو الحقيقي للناتج المحلى الإجمالي,Real GDP Growth Rate,2025-Q2,Q,2025,2,,5.03,%,%,52010,49,ربع سنوى,Quarterly,الدولة : مصر,,
